,STOPPOINTID,LAT,LNG,LOCATION
536,1037,53.30076560000001,-6.263471900000001,Newtown Little
537,1038,53.3018128,-6.265635,Newtown Little
538,1051,53.2873975,-6.2608193,Churchtown Upper
539,1052,53.2876291,-6.256984999999999,Churchtown Upper
540,1053,53.2899724,-6.2567996,Churchtown Upper
541,1054,53.29391740000001,-6.257359000000002,Churchtown Upper
542,1069,33.691381,-84.35314,Atlanta
543,1070,53.32498020000001,-6.265356000000001,Rathmines
544,1071,53.32754569999999,-6.264634800000001,Rathmines
545,1072,53.3310292,-6.264584,23 Richmond St S
546,1166,53.3159449,-6.2713959,Rathfarnham
547,1167,46.24655000000001,-79.4230901,North Bay
548,1168,53.31792919999999,-6.270009899999999,Rathmines
549,1169,53.3200563,-6.268557899999998,Rathmines
550,1170,53.3205584,-6.265385199999999,Rathmines
551,1354,53.33905739999999,-6.2660657,Dublin 8
552,2826,53.28785850000001,-6.246350700000001,Dundrum
553,2842,53.28785850000001,-6.246350700000001,Dundrum
554,2843,53.2948872,-6.1349027,Dún Laoghaire
555,2844,53.2826262,-6.244863,Dundrum
556,2845,53.2948872,-6.1349027,Dún Laoghaire
557,2846,53.277221,-6.2479457,Ballinteer
558,2847,53.27519729999999,-6.252442200000001,Ballinteer
559,2848,53.2948872,-6.1349027,Dún Laoghaire
560,2849,53.27519729999999,-6.252442200000001,Ballinteer
561,2850,53.2796815,-6.255613899999999,Ballinteer
562,2851,53.2948872,-6.1349027,Dún Laoghaire
563,2852,53.2806756,-6.260988599999999,Ballinteer
564,2998,53.3044922,-6.263845799999999,Newtown Little
565,2999,53.3060348,-6.267324599999999,Rathfarnham
566,3000,53.307862,-6.270597099999999,Rathfarnham
567,3001,53.3102889,-6.2737105,Rathfarnham
568,3002,53.31122130000001,-6.2741681,Rathfarnham
569,4397,53.2948872,-6.1349027,Dún Laoghaire
570,4528,53.33113890000001,-6.2643868,Saint Kevin's
571,4709,53.29701250000001,-6.260038499999999,Rathmines Little
572,6041,53.2926301,-6.246118999999999,Dundrum
573,7577,N/A,N/A,N/A
574,7578,53.3423819,-6.2646646,Dublin 8
575,7582,53.3443364,-6.262475100000001,Temple Bar
576,567,53.3724895,-6.058649900000001,Howth
577,568,53.37393530000001,-6.055803600000001,Howth
578,569,53.3724895,-6.058649900000001,Howth
579,570,53.3773333,-6.0558291,Howth
580,571,53.3785642,-6.056900399999998,Howth
581,572,53.3804206,-6.0577479,Howth
582,573,54.04743740000001,-8.040434,Drumshanbo
583,574,51.4885203,-0.5348148,574 London Rd
584,575,53.3859831,-6.065417799999999,Howth
585,576,53.38776009999999,-6.066359599999999,Howth
586,577,53.3881401,-6.070110499999999,Howth
587,579,53.3724895,-6.058649900000001,Howth
588,580,53.3887744,-6.079634900000001,Quarry
589,581,53.3900579,-6.083997699999999,Quarry
590,582,53.3909589,-6.0919865,Quarry
591,583,53.3907652,-6.100129700000001,Quarry
592,584,53.38990210000001,-6.105205100000001,Burrow
593,585,42.246604,-70.976736,Quincy
594,586,53.388884,-6.116845500000001,Burrow
595,587,53.38831589999999,-6.1251111,Burrow
596,588,53.38802029999999,-6.128352299999999,Burrow
597,589,53.691109,-2.101135,Walsden
598,590,53.38617350000001,-6.137208900000001,Kilbarrack Lower
599,591,53.3841676,-6.1446825,Donaghmede
600,592,53.38273299999999,-6.148382899999999,Dublin
601,593,53.3818487,-6.151638299999998,Donaghmede
602,594,53.3811583,-6.155442799999999,Donaghmede
603,595,53.38059999999999,-6.1592386,Donaghmede
604,596,53.3802528,-6.161794,Donaghmede
605,597,53.3798981,-6.165612399999999,Donaghmede
606,598,53.3798466,-6.169282399999998,Donaghmede
607,599,53.38030029999999,-6.1730811,Donaghmede
608,600,53.3802479,-6.176119799999999,Clontarf East
609,601,53.37922349999999,-6.179666,Clontarf East
610,602,53.3781425,-6.1830491,Clontarf East
611,603,53.3773822,-6.1874254,Clontarf East
612,604,53.3763546,-6.190790899999999,Clontarf East
613,605,53.37567840000001,-6.193416000000001,Clontarf
614,606,53.37466910000001,-6.197902,Clontarf
615,607,53.372511,-6.2020046,Clontarf
616,608,53.37107839999999,-6.2044653,Clontarf
617,609,53.3692641,-6.209936699999999,Clontarf
618,610,53.36836229999999,-6.2115375,Clontarf
619,611,53.36675469999999,-6.218832900000001,Clontarf
620,612,53.3657562,-6.224209099999999,Clontarf
621,613,53.364616,-6.226811000000001,Clontarf
622,614,53.36363799999999,-6.233493199999999,Clontarf West
623,615,53.36190639999999,-6.237351299999998,Clontarf West
624,616,53.3598375,-6.2395439,North Dock
625,617,53.357895,-6.242008999999999,North Dock
626,618,53.3561012,-6.2447421,North Dock
627,619,53.3724895,-6.058649900000001,Howth
628,620,53.351146,-6.251589600000001,Mountjoy
629,675,53.3528309,-6.248571200000001,North Dock
630,7569,53.3504505,-6.25597,North City
631,1500,53.3510396,-6.250162599999999,Dublin Docklands
632,2105,53.32364459999999,-6.3375346,Walkinstown
633,2135,53.32130670000001,-6.4147445,Bawnoges
634,2164,53.3207026,-6.420020600000001,Deansrath
635,2279,53.3529414,-6.2316222,North Dock
636,2726,53.3238019,-6.3304329,Walkinstown
637,2727,53.32374619999999,-6.332830500000001,Walkinstown
638,301,53.34798840000001,-6.256626199999999,North City
639,302,53.348038,-6.256339,North City
640,4545,53.31928310000001,-6.434377700000001,Nangor
641,4552,53.3250858,-6.439599599999999,Nangor
642,4554,53.3269277,-6.439547399999999,Kilmahuddrick
643,4619,53.3398945,-6.4263393,Balgaddy
644,5140,53.3511244,-6.245532399999999,Dublin Docklands
645,6140,53.3235299,-6.342891100000001,Walkinstown
646,6143,53.328256,-6.393363099999999,Ballymanaggin
647,6144,53.3233986,-6.3489759,Drimnagh
648,6145,53.3248803,-6.355389000000001,Bluebell
649,6146,53.3263703,-6.360466,Fox-And-Geese Common
650,6147,53.3269573,-6.365908199999999,Fox-And-Geese Common
651,6149,53.3282928,-6.374850199999999,Gallanstown
652,6150,53.3282795,-6.3851199,Yellowmeadows
653,6251,53.350418,-6.238712699999999,Dublin Docklands
654,7016,53.3307533,-6.4317656,Kilmahuddrick
655,7514,53.3541171,-6.230185800000001,North Dock
656,3587,N/A,N/A,N/A
657,3588,53.4523515,-6.2445543,Hilltown
658,3589,53.4460837,-6.132349400000001,Robswalls
659,3590,53.44874429999999,-6.1373216,Robswalls
660,3591,53.4446283,-6.1275301,Robswalls
661,3592,53.43789760000001,-6.1226916,Carrickhill
662,3593,53.43268650000001,-6.124583800000002,Carrickhill
663,3594,53.4296983,-6.1271836,Carrickhill
664,3595,53.4274082,-6.129601800000001,Burrow
665,3596,53.42583340000001,-6.131205800000002,Burrow
666,3597,53.4239854,-6.1331528,Burrow
667,3598,53.42173930000001,-6.1360951,Burrow
668,3624,53.4512707,-6.1514704,Malahide
669,4465,53.41947159999999,-6.139955799999999,Portmarnock
670,928,43.2984202,-2.886067299999999,48160 Derio
671,929,53.3961829,-6.126144500000001,Baldoyle
672,930,53.39305530000001,-6.125018800000001,Burrow
673,931,53.39090479999999,-6.1243014,Burrow
674,944,53.41723659999999,-6.142183699999999,Maynetown
675,945,53.41534720000001,-6.138779,Maynetown
676,947,53.4092105,-6.136318699999999,Maynetown
677,948,53.4061682,-6.1342976,Stapolin
678,949,53.40319239999999,-6.131631500000001,Stapolin
679,1687,53.379589,-6.367712,Castleknock
680,1688,53.3762088,-6.364413899999999,Castleknock
681,1689,53.3726983,-6.3614073,Castleknock
682,1696,53.3715608,-6.3299145,Ashtown
683,1697,53.3707995,-6.3276207,Ashtown
684,1698,53.369576,-6.323716999999999,Ashtown
685,1699,53.3687436,-6.321314999999999,Ashtown
686,1700,53.36771530000001,-6.317438500000001,Ashtown
687,1701,53.3664934,-6.312743899999999,Ashtown
688,1702,53.3647615,-6.307392399999999,Cabra West
689,1703,30.273472,-97.721367,Austin
690,1719,53.4088793,-6.4082558,Parslickstown
691,1803,-25.5040206,-49.2251293,Boqueirão
692,1804,53.36169739999999,-6.297235999999998,Cabra West
693,1820,53.4010895,-6.3750857,Corduff
694,1828,53.4070352,-6.3980443,Buzzardstown
695,1829,53.406218,-6.3953563,Buzzardstown
696,1833,53.39917699999999,-6.383849899999999,Corduff
697,1834,53.3994252,-6.378953,Corduff
698,1838,53.3960119,-6.373742099999999,Deanestown
699,1840,53.3856797,-6.3741083,Blanchardstown
700,1841,53.3861382,-6.375498199999999,Blanchardstown
701,1845,53.36290700000001,-6.302642,Cabra West
702,1847,53.37291039999999,-6.333937399999998,Pelletstown
703,1905,53.3633079,-6.3030282,Cabra West
704,2468,53.40436039999999,-6.3730651,Snugborough
705,265,53.3533416,-6.261985600000001,Rotunda
706,349,51.64867,-0.04861000000000001,Ponders End
707,404,53.2761484,-9.077607800000001,Galway
708,4314,53.38420900000001,-6.371714000000001,Blanchardstown
709,4745,53.4204835,-6.4194339,Macetown North
710,4746,53.3795092,-6.358650600000001,Castleknock
711,4899,53.3706099,-6.351388500000001,Castleknock
712,4900,53.3761019,-6.3585863,Castleknock
713,4989,53.4195862,-6.4181201,Macetown North
714,4990,53.4117247,-6.423011,Damastown
715,4991,53.41108539999999,-6.420071999999998,Parslickstown
716,4992,53.4106813,-6.4175811,Parslickstown
717,4997,53.40454589999999,-6.3920689,Buzzardstown
718,4998,53.40313539999999,-6.389444999999998,Buzzardstown
719,4999,53.4009317,-6.3859941,Corduff
720,6059,53.3505547,-6.260366699999999,North City
721,6274,53.3976537,-6.3714071,Deanestown
722,7125,53.4082437,-6.357864999999999,Cloghran
723,7166,53.3770768,-6.345733399999999,Ashtown
724,7319,53.4095696,-6.368762100000001,Ballycoolen
725,7334,53.4013234,-6.363247399999999,Snugborough
726,7339,53.33236559999999,-6.246552499999998,Dublin
727,7342,53.41276129999999,-6.360806399999999,Cloghran
728,7344,53.4046877,-6.357629299999999,Snugborough
729,7370,53.33162309999999,-6.245732299999998,Dublin
730,747,53.3399308,-6.2557235,Dublin
731,748,53.3385458,-6.2548562,Dublin
732,749,53.3376207,-6.2508021,Dublin
733,750,53.33657110000001,-6.2484875,Dublin
734,751,53.3353374,-6.2465783,Dublin
735,752,53.3336717,-6.244462,Dublin
736,753,53.3324534,-6.2435211,Dublin
737,77,53.36130920000001,-6.289573700000001,Cabra East
738,78,53.3611709,-6.284042299999998,Cabra East
739,79,53.36103190000001,-6.280761600000002,Cabra East
740,80,54.251873,-5.940214999999999,Castlewellan BT31 9DS
741,817,53.3596567,-6.2696311,Dublin
742,818,53.35848110000001,-6.269223900000001,Dublin
743,819,53.35630649999999,-6.265987899999999,Dublin
744,82,53.3607978,-6.2715491,Cabra East
745,1358,53.3443192,-6.262892000000001,Temple Bar
746,1424,53.3256625,-6.316746599999998,Drimnagh
747,1436,53.330887,-6.296512,Drimnagh
748,2183,53.3217081,-6.330531499999999,Crumlin
749,2184,53.3229966,-6.3291461,Crumlin
750,2185,53.3242667,-6.327490900000002,Drimnagh
751,2186,53.32693330000001,-6.312538000000001,Drimnagh
752,2187,53.3280453,-6.307284399999999,Drimnagh
753,2188,53.329018,-6.302922,Drimnagh
754,2189,53.3296954,-6.300072399999999,Drimnagh
755,2190,53.3351173,-6.293710099999999,Saint James' (part of Phoenix Park)
756,2346,53.2900854,-6.3678836,Tallaght
757,2353,53.2791505,-6.401758999999999,Jobstown
758,2359,53.2835949,-6.3843746,Whitestown
759,2360,53.2846948,-6.379684900000001,Whitestown
760,2369,53.298531,-6.354222999999998,Tymon North
761,2370,53.3008676,-6.3530261,Tymon North
762,2371,53.3033969,-6.3513382,Kilnamanagh
763,2372,53.3072569,-6.3477381,Kilnamanagh
764,2373,53.31071159999999,-6.344738299999999,Greenhills
765,2377,53.31604710000001,-6.3341605,Greenhills
766,2378,53.3181574,-6.332687200000001,Crumlin
767,2379,53.337833,-6.284642000000001,Saint Catherine's
768,2380,53.3385061,-6.2801696,Saint Catherine's
769,2382,53.3388833,-6.278470399999999,The Liberties
770,2383,53.33939519999999,-6.272686299999999,The Liberties
771,2628,53.2885502,-6.4047302,Jobstown
772,2629,53.2882044,-6.3986312,Jobstown
773,2631,53.2822019,-6.3889753,Whitestown
774,2632,53.28912229999999,-6.3577378,Tallaght
775,2633,53.2941221,-6.355744400000001,Tallaght
776,298,53.34818660000001,-6.256410600000001,North City
777,3952,53.3316692,-6.294554999999999,Drimnagh
778,4348,53.2866873,-6.3751085,Tallaght
779,4434,53.334752,-6.289750600000001,Saint James' (part of Phoenix Park)
780,4435,53.2888598,-6.3635496,Tallaght
781,4440,53.2864295,-6.407036799999999,Jobstown
782,4643,53.2808204,-6.4036312,Jobstown
783,4644,53.2836757,-6.402744899999999,Jobstown
784,4645,53.2848506,-6.4060085,Jobstown
785,4646,53.2893956,-6.3737471,Tallaght
786,4647,53.2900616,-6.371554600000001,Tallaght
787,5099,53.33899299999999,-6.275893899999999,The Liberties
788,6075,53.28323109999999,-6.390942099999999,Whitestown
789,6095,53.2867624,-6.396330300000001,Jobstown
790,7043,53.3250608,-6.318691900000001,Drimnagh
791,7062,53.2848098,-6.393493800000001,Jobstown
792,1478,53.3456461,-6.2729431,Inns Quay
793,1479,53.345963,-6.269203899999999,North City
794,1528,53.3561954,-6.294,Cabra East
795,1680,53.375538,-6.388999,Carpenterstown
796,1681,53.37541119999999,-6.3858247,Carpenterstown
797,1682,53.37613700000001,-6.382888800000001,Carpenterstown
798,1683,53.377477,-6.381620499999999,Carpenterstown
799,1684,53.3776305,-6.3795506,Carpenterstown
800,1685,53.37806709999999,-6.375435499999998,Blanchardstown
801,1686,53.378811,-6.372551,Blanchardstown
802,1690,53.3715663,-6.356867099999999,Castleknock
803,1691,53.3706099,-6.351388500000001,Castleknock
804,1692,53.3699665,-6.3477615,Castleknock
805,1693,53.370464,-6.343985,Ashtown
806,1694,53.371017,-6.339936,Ashtown
807,1695,49.32765899999999,1.049514,76350 Oissel
808,1704,53.36305229999999,-6.3052809,Ashtown
809,1705,53.3621807,-6.308470799999999,Ashtown
810,1706,53.3600698,-6.3072924,Cabra West
811,1707,53.3584283,-6.3024596,Cabra West
812,1708,53.3573324,-6.298717099999998,Cabra West
813,1709,53.35686820000001,-6.297053000000001,Cabra West
814,1710,53.35556990000001,-6.2917415,Stoneybatter
815,1711,53.354578,-6.289632900000002,Stoneybatter
816,1712,53.3533437,-6.286249199999999,Stoneybatter
817,1713,53.3519078,-6.283325500000001,Dublin
818,1714,53.35063779999999,-6.2818894,Dublin
819,1715,53.347713,-6.282186999999999,Smithfield
820,1882,53.39272159999999,-6.398802000000001,Blanchardstown
821,313,52.70694659999999,-8.618718299999998,Castlebank
822,315,53.346898,-6.262250300000001,North City
823,4574,53.370613,-6.387801899999999,Diswellstown
824,4575,53.3726644,-6.388626200000001,Carpenterstown
825,4747,53.3943281,-6.391832099999998,Blanchardstown
826,4897,53.3721572,-6.398353899999999,Diswellstown
827,4898,53.37027579999999,-6.392788899999999,Diswellstown
828,4903,53.38575219999999,-6.398167099999999,Blanchardstown
829,7031,44.696963,-63.696465,Bedford
830,7218,53.3515264,-6.2496782,1 Amiens St
831,7219,53.3842341,-6.4027431,Dublin
832,7340,53.334256,-6.2463,Dublin
833,7379,53.3897342,-6.400462000000001,Coolmine
834,7453,53.3463411,-6.2785014,Smithfield
835,843,53.0964053,-7.9107734,Townparks
836,845,53.3354647,-6.2562194,Dublin
837,846,53.33348909999999,-6.254086699999999,Dublin
838,107,53.4020356,-6.279683599999999,Dublin
839,110,53.39793859999999,-6.2686004,Dublin
840,112,53.39608689999999,-6.264412099999999,Dublin
841,113,53.3922881,-6.2636831,Santry
842,114,53.39132619999999,-6.2637152,Whitehall
843,115,53.3879641,-6.2650361,Glasnevin
844,116,53.27584719999999,-6.227738,Sandyford
845,117,53.37736590000001,-6.2575457,Whitehall
846,118,53.37664299999999,-6.2535921,Whitehall
847,1935,53.3438798,-6.268269999999999,Dublin 8
848,1937,53.34301939999999,-6.2731435,The Liberties
849,1938,53.3428962,-6.2766617,Saint Catherine's
850,1939,N/A,N/A,N/A
851,1940,53.34345020000001,-6.285634500000001,Saint James' (part of Phoenix Park)
852,1941,N/A,N/A,N/A
853,1942,53.342255,-6.294631700000001,Saint James' (part of Phoenix Park)
854,1943,53.34137330000001,-6.2983464,Saint James' (part of Phoenix Park)
855,1944,53.34066740000001,-6.303486500000001,Saint James' (part of Phoenix Park)
856,1945,53.34053,-6.309597500000001,Kilmainham
857,1963,53.320038,-6.378541,Dublin
858,1964,53.32319889999999,-6.378501099999998,Knockmitten
859,2136,53.3249265,-6.412538599999999,Clonburris Great
860,2137,53.326398,-6.4123489,Clonburris Great
861,2138,53.3285582,-6.4139351,Clonburris Great
862,2139,53.32871730000001,-6.417112100000002,Clonburris Great
863,2140,53.3295498,-6.422290999999999,Clonburris Little
864,2141,53.3284076,-6.4242699,Clonburris Little
865,2142,53.3272019,-6.4248548,Kilmahuddrick
866,2143,53.3250593,-6.4259545,Deansrath
867,2145,53.323127,-6.4245996,Deansrath
868,2160,53.3195675,-6.394632799999998,Clondalkin
869,2161,N/A,N/A,N/A
870,261,53.3542982,-6.2631105,Rotunda
871,270,53.350624,-6.260424,North City
872,327,53.41319799999999,-6.2653479,Ballymun
873,335,53.3465877,-6.258129599999998,Dublin
874,37,53.3853464,-6.264887000000001,Glasnevin
875,38,53.3822366,-6.2655095,Glasnevin
876,39,53.38041420000001,-6.265658800000001,Glasnevin
877,4521,53.3442409,-6.2602343,Dublin
878,4549,53.32125660000001,-6.3775944,Knockmitten
879,4663,53.3251423,-6.389081499999999,Yellowmeadows
880,4664,53.3222848,-6.3924616,Clondalkin
881,4665,53.31722849999999,-6.3954804,Brideswell Commons
882,4666,N/A,N/A,N/A
883,4667,53.3174788,-6.401347800000001,Commons
884,4668,53.3203427,-6.406117099999999,Fairview
885,4670,53.3212285,-6.4224029,Deansrath
886,4674,53.326497,-6.382920299999999,Yellowmeadows
887,4677,53.32301380000001,-6.409967600000001,Bawnoges
888,4683,53.40610590000001,-6.280843,Balcurris
889,6016,53.40115429999999,-6.267043800000001,Dublin
890,6017,53.402635,-6.273330899999999,Dublin
891,6125,53.3998824,-6.276837899999999,Dublin
892,6235,53.41816679999999,-6.277031399999999,Silloge
893,7092,53.39820539999999,-6.2720968,Dublin
894,7192,53.40382229999999,-6.275189699999999,Dublin
895,7201,53.3281015,-6.411354799999999,Clonburris Great
896,7229,53.33008890000001,-6.451082800000001,Grange
897,1228,53.39242120000001,-6.218534,Kilmore
898,1229,53.39431159999999,-6.225426299999999,Kilmore
899,1244,53.3928738,-6.220475599999999,Kilmore
900,1246,53.39350040000001,-6.2229752,Kilmore
901,1252,53.3936493,-6.214557699999999,Kilmore
902,127,53.3991339,-6.2636549,Santry
903,128,53.38927109999999,-6.265707099999998,Ballygall
904,129,53.389889,-6.271423,Glasnevin
905,130,53.3672099,-6.1828532,Clontarf
906,131,54.29662700000001,-7.469184000000001,Enniskillen BT94 4FW
907,132,53.3905168,-6.282698899999999,Ballygall
908,1576,53.38931359999999,-6.313048,Finglas South
909,1577,53.3899219,-6.3157188,Finglas South
910,1578,53.39037959999999,-6.3180006,Finglas South
911,1579,N/A,N/A,N/A
912,1580,53.39789929999999,-6.334315699999999,Cappoge
913,2290,53.39186169999999,-6.3721995,Deanestown
914,4364,53.3929215,-6.322527300000001,Kildonan
915,5055,53.4003655,-6.259490500000001,Santry
916,5174,53.3956723,-6.225077300000001,Kilmore
917,6078,53.3972083,-6.224209499999999,Kilmore
918,6179,N/A,N/A,N/A
919,6180,33.587122,-84.507528,South Fulton
920,7025,53.3939982,-6.391837899999999,Blanchardstown
921,7112,53.3975355,-6.229121699999999,Kilmore
922,7237,53.3971207,-6.341542,Cappoge
923,7241,53.3977355,-6.346897999999999,Cappoge
924,7243,53.4033471,-6.357895300000001,Snugborough
925,7247,53.3988124,-6.3518184,Sheephill
926,7297,53.38801629999999,-6.370786899999999,Abbotstown
927,7389,53.3860114,-6.3706022,Blanchardstown
928,7458,53.3900381,-6.2905201,Finglas North
929,956,53.3898087,-6.1529051,Kilbarrack Upper
930,957,53.3903157,-6.1577378,Donaghmede
931,958,53.3909086,-6.1637866,Donaghmede
932,959,53.391001,-6.166919099999999,Donaghmede
933,960,53.3911576,-6.1718793,Donaghmede
934,961,53.3910569,-6.1764798,Donaghmede
935,962,53.390772,-6.1828599,Edenmore
936,963,53.3904992,-6.1866385,Edenmore
937,964,53.39007339999999,-6.1921637,Edenmore
938,965,53.38888300000001,-6.1964792,Donaghmede
939,966,53.39119789999999,-6.2028922,Kilmore
940,967,53.3922572,-6.206366199999999,Kilmore
941,968,53.39375899999999,-6.2106832,Kilmore
942,972,53.39698809999999,-6.2349492,Kilmore
943,973,53.398163,-6.2426914,Whitehall
944,974,53.3978467,-6.2471564,Whitehall
